date;vwc15;vwc30;vwc45;st15;st30;st45;sec15;sec30;sec45
07-06-2022 12:00;0,179;0,26;0,11;11,8;12,3;12,5;1,456;3,289;#N/A
07-06-2022 13:00;0,185;0,263;0,109;11,8;12,3;12,6;1,46;3,286;#N/A
07-06-2022 14:00;0,185;0,265;0,109;11,9;12,3;12,6;1,463;3,287;#N/A
07-06-2022 15:00;0,185;0,265;0,109;12,1;12,3;12,6;1,46;3,296;#N/A
07-06-2022 16:00;0,185;0,266;0,109;12,3;12,3;12,6;1,462;3,307;#N/A
07-06-2022 17:00;0,184;0,266;0,109;12,5;12,3;12,6;1,46;3,312;#N/A
07-06-2022 18:00;0,184;0,266;0,109;12,7;12,4;12,6;1,444;3,303;#N/A
07-06-2022 19:00;0,184;0,266;0,109;12,8;12,4;12,7;1,445;3,31;#N/A
07-06-2022 20:00;0,184;0,266;0,109;12,7;12,5;12,7;1,448;3,316;#N/A
07-06-2022 21:00;0,184;0,266;0,11;12,5;12,5;12,7;1,455;3,316;#N/A
07-06-2022 22:00;0,184;0,266;0,11;12,2;12,6;12,7;1,465;3,314;#N/A
07-06-2022 23:00;0,184;0,266;0,11;12;12,6;12,7;1,462;3,314;#N/A
08-06-2022 0:00;0,185;0,266;0,11;11,7;12,6;12,7;1,458;3,322;#N/A
08-06-2022 1:00;0,185;0,266;0,11;11,5;12,6;12,7;1,462;3,322;#N/A
08-06-2022 2:00;0,185;0,266;0,11;11,2;12,5;12,7;1,459;3,322;#N/A
08-06-2022 3:00;0,185;0,266;0,11;11;12,5;12,7;1,456;3,33;#N/A
08-06-2022 4:00;0,185;0,266;0,11;10,8;12,4;12,7;1,456;3,339;#N/A
08-06-2022 5:00;0,186;0,267;0,11;10,6;12,4;12,7;1,459;3,339;#N/A
08-06-2022 6:00;0,186;0,267;0,11;10,5;12,3;12,6;1,459;3,339;#N/A
08-06-2022 7:00;0,186;0,267;0,11;10,4;12,2;12,6;1,452;3,347;#N/A
08-06-2022 8:00;0,186;0,267;0,11;10,3;12,1;12,6;1,446;3,356;#N/A
08-06-2022 9:00;0,186;0,267;0,11;10,2;12;12,5;1,435;3,364;#N/A
08-06-2022 10:00;0,186;0,267;0,11;10,1;12;12,5;1,432;3,341;#N/A
08-06-2022 11:00;0,186;0,267;0,11;10,1;11,9;12,4;1,441;3,341;#N/A
08-06-2022 12:00;0,186;0,267;0,11;10,2;11,8;12,4;1,434;3,342;#N/A
08-06-2022 13:00;0,185;0,267;0,11;10,4;11,7;12,4;1,435;3,335;#N/A
08-06-2022 14:00;0,185;0,267;0,11;10,7;11,7;12,3;1,45;3,335;#N/A
08-06-2022 15:00;0,185;0,267;0,11;10,9;11,7;12,3;1,448;3,342;#N/A
08-06-2022 16:00;0,184;0,267;0,11;11,2;11,7;12,2;1,448;3,342;#N/A
08-06-2022 17:00;0,184;0,267;0,11;11,4;11,7;12,2;1,438;3,342;#N/A
08-06-2022 18:00;0,184;0,267;0,11;11,6;11,7;12,2;1,432;3,358;#N/A
08-06-2022 19:00;0,184;0,267;0,11;11,6;11,7;12,2;1,44;3,365;#N/A
08-06-2022 20:00;0,184;0,267;0,11;11,6;11,8;12,2;1,435;3,365;#N/A
08-06-2022 21:00;0,184;0,267;0,11;11,5;11,8;12,2;1,442;3,365;#N/A
08-06-2022 22:00;0,184;0,267;0,11;11,4;11,9;12,2;1,446;3,364;#N/A
08-06-2022 23:00;0,184;0,267;0,11;11,3;11,9;12,2;1,446;3,364;#N/A
09-06-2022 0:00;0,184;0,267;0,11;11,3;11,9;12,2;1,446;3,364;#N/A
09-06-2022 1:00;0,184;0,267;0,11;11,2;11,9;12,2;1,447;3,365;#N/A
09-06-2022 2:00;0,184;0,267;0,11;11,2;11,9;12,2;1,447;3,372;#N/A
09-06-2022 3:00;0,184;0,267;0,11;11,2;11,9;12,2;1,451;3,373;#N/A
09-06-2022 4:00;0,184;0,267;0,11;11,2;11,9;12,2;1,447;3,373;#N/A
09-06-2022 5:00;0,184;0,267;0,11;11,2;11,9;12,2;1,448;3,365;#N/A
09-06-2022 6:00;0,184;0,267;0,11;11,2;11,9;12,2;1,445;3,365;#N/A
09-06-2022 7:00;0,184;0,267;0,11;11,2;11,9;12,2;1,441;3,365;#N/A
09-06-2022 8:00;0,184;0,267;0,11;11,2;11,9;12,2;1,442;3,373;#N/A
09-06-2022 9:00;0,184;0,267;0,11;11,2;11,9;12,2;1,441;3,373;#N/A
09-06-2022 10:00;0,184;0,267;0,11;11,1;11,9;12,2;1,442;3,373;#N/A
09-06-2022 11:00;0,183;0,267;0,11;11,1;11,9;12,2;1,443;3,373;#N/A
09-06-2022 12:00;0,183;0,267;0,11;11,2;11,9;12,2;1,44;3,373;#N/A
09-06-2022 13:00;0,183;0,267;0,11;11,4;11,9;12,2;1,438;3,372;#N/A
09-06-2022 14:00;0,182;0,267;0,11;11,8;11,9;12,2;1,436;3,365;#N/A
09-06-2022 15:00;0,182;0,267;0,11;12,3;11,9;12,2;1,423;3,365;#N/A
09-06-2022 16:00;0,181;0,267;0,11;12,8;11,9;12,2;1,432;3,365;#N/A
09-06-2022 17:00;0,18;0,267;0,11;13,2;12;12,2;1,433;3,372;#N/A
09-06-2022 18:00;0,18;0,267;0,11;13,5;12,1;12,3;1,432;3,364;#N/A
09-06-2022 19:00;0,18;0,267;0,11;13,6;12,2;12,3;1,44;3,371;#N/A
09-06-2022 20:00;0,18;0,266;0,11;13,5;12,4;12,4;1,436;3,371;#N/A
09-06-2022 21:00;0,18;0,266;0,11;13,2;12,5;12,4;1,436;3,354;#N/A
09-06-2022 22:00;0,18;0,266;0,11;13;12,6;12,4;1,437;3,354;#N/A
09-06-2022 23:00;0,181;0,266;0,11;12,7;12,7;12,5;1,432;3,362;#N/A
10-06-2022 0:00;0,181;0,266;0,11;12,4;12,7;12,5;1,44;3,369;#N/A
10-06-2022 1:00;0,181;0,266;0,109;12,2;12,7;12,6;1,433;3,362;#N/A
10-06-2022 2:00;0,182;0,266;0,109;11,9;12,7;12,6;1,434;3,362;#N/A
10-06-2022 3:00;0,182;0,266;0,109;11,6;12,7;12,6;1,436;3,363;#N/A
10-06-2022 4:00;0,182;0,266;0,109;11,4;12,6;12,6;1,433;3,355;#N/A
10-06-2022 5:00;0,182;0,266;0,109;11,1;12,6;12,6;1,421;3,364;#N/A
10-06-2022 6:00;0,183;0,266;0,109;10,8;12,5;12,6;1,427;3,365;#N/A
10-06-2022 7:00;0,183;0,266;0,109;10,6;12,4;12,6;1,434;3,366;#N/A
10-06-2022 8:00;0,183;0,266;0,109;10,4;12,4;12,6;1,43;3,358;#N/A
10-06-2022 9:00;0,183;0,266;0,109;10,2;12,2;12,5;1,42;3,36;#N/A
10-06-2022 10:00;0,183;0,266;0,109;10;12,2;12,5;1,42;3,368;#N/A
10-06-2022 11:00;0,183;0,266;0,109;9,9;12;12,4;1,418;3,353;#N/A
10-06-2022 12:00;0,183;0,266;0,109;10;12;12,4;1,412;3,354;#N/A
10-06-2022 13:00;0,183;0,267;0,109;10,2;11,8;12,3;1,413;3,354;#N/A
10-06-2022 14:00;0,182;0,267;0,109;10,6;11,8;12,3;1,416;3,354;#N/A
10-06-2022 15:00;0,181;0,267;0,109;11,2;11,7;12,2;1,411;3,347;#N/A
10-06-2022 16:00;0,18;0,267;0,109;11,9;11,7;12,2;1,411;3,339;#N/A
10-06-2022 17:00;0,18;0,267;0,109;12,5;11,7;12,2;1,416;3,355;#N/A
10-06-2022 18:00;0,179;0,267;0,109;12,9;11,8;12,2;1,406;3,37;#N/A
10-06-2022 19:00;0,179;0,266;0,109;13;12;12,2;1,4;3,361;#N/A
10-06-2022 20:00;0,179;0,266;0,109;13;12,1;12,2;1,404;3,368;#N/A
10-06-2022 21:00;0,179;0,266;0,109;12,8;12,2;12,2;1,413;3,368;#N/A
10-06-2022 22:00;0,179;0,266;0,109;12,5;12,4;12,3;1,42;3,359;#N/A
10-06-2022 23:00;0,18;0,266;0,109;12,2;12,4;12,3;1,42;3,36;#N/A
11-06-2022 0:00;0,18;0,266;0,109;12;12,5;12,4;1,42;3,359;#N/A
11-06-2022 1:00;0,18;0,266;0,109;11,6;12,5;12,4;1,413;3,36;#N/A
11-06-2022 2:00;0,181;0,266;0,109;11,4;12,5;12,4;1,417;3,36;#N/A
11-06-2022 3:00;0,181;0,266;0,109;11,1;12,5;12,4;1,42;3,361;#N/A
11-06-2022 4:00;0,181;0,266;0,109;10,8;12,4;12,4;1,417;3,346;#N/A
11-06-2022 5:00;0,181;0,266;0,109;10,5;12,4;12,4;1,414;3,354;#N/A
11-06-2022 6:00;0,182;0,266;0,109;10,3;12,3;12,4;1,401;3,356;#N/A
11-06-2022 7:00;0,182;0,266;0,109;10;12,2;12,4;1,406;3,341;#N/A
11-06-2022 8:00;0,182;0,266;0,109;9,7;12,1;12,4;1,406;3,335;#N/A
11-06-2022 9:00;0,183;0,266;0,109;9,4;12;12,3;1,406;3,336;#N/A
11-06-2022 10:00;0,183;0,266;0,109;9,2;11,8;12,3;1,403;3,344;#N/A
11-06-2022 11:00;0,183;0,266;0,109;9;11,7;12,2;1,404;3,337;#N/A
11-06-2022 12:00;0,183;0,266;0,109;9,1;11,6;12,2;1,398;3,337;#N/A
11-06-2022 13:00;0,182;0,266;0,109;9,4;11,5;12,1;1,397;3,33;#N/A
11-06-2022 14:00;0,181;0,266;0,109;9,9;11,4;12;1,395;3,323;#N/A
11-06-2022 15:00;0,181;0,267;0,109;10,5;11,3;12;1,39;3,331;#N/A
11-06-2022 16:00;0,18;0,267;0,109;11;11,3;11,9;1,391;3,339;#N/A
11-06-2022 17:00;0,18;0,267;0,109;11,4;11,3;11,9;1,394;3,332;#N/A
11-06-2022 18:00;0,179;0,266;0,109;11,7;11,4;11,9;1,395;3,331;#N/A
11-06-2022 19:00;0,179;0,266;0,109;11,8;11,5;11,9;1,386;3,323;#N/A
11-06-2022 20:00;0,179;0,266;0,109;11,8;11,6;11,9;1,39;3,33;#N/A
11-06-2022 21:00;0,179;0,266;0,109;11,8;11,7;11,9;1,394;3,338;#N/A
11-06-2022 22:00;0,179;0,266;0,109;11,7;11,8;12;1,391;3,33;#N/A
11-06-2022 23:00;0,179;0,266;0,109;11,7;11,8;12;1,401;3,33;#N/A
12-06-2022 0:00;0,179;0,266;0,108;11,6;11,9;12;1,401;3,337;#N/A
12-06-2022 1:00;0,179;0,266;0,108;11,6;11,9;12;1,402;3,338;#N/A
12-06-2022 2:00;0,179;0,266;0,108;11,5;12;12;1,399;3,337;#N/A
12-06-2022 3:00;0,179;0,266;0,108;11,5;12;12,1;1,399;3,329;#N/A
12-06-2022 4:00;0,179;0,265;0,108;11,5;12;12,1;1,395;3,33;#N/A
12-06-2022 5:00;0,179;0,265;0,108;11,4;12;12,1;1,395;3,33;#N/A
12-06-2022 6:00;0,179;0,265;0,108;11,4;12;12,1;1,396;3,33;#N/A
12-06-2022 7:00;0,179;0,265;0,108;11,3;12;12,1;1,396;3,323;#N/A
12-06-2022 8:00;0,179;0,265;0,108;11,3;12;12,1;1,393;3,331;#N/A
12-06-2022 9:00;0,179;0,265;0,108;11,2;12;12,1;1,391;3,331;#N/A
12-06-2022 10:00;0,179;0,265;0,108;11,2;12;12,2;1,388;3,324;#N/A
12-06-2022 11:00;0,179;0,265;0,108;11,2;12;12,2;1,384;3,324;#N/A
12-06-2022 12:00;0,179;0,265;0,108;11,2;12;12,2;1,382;3,324;#N/A
12-06-2022 13:00;0,179;0,265;0,108;11,2;11,9;12,2;1,379;3,318;#N/A
12-06-2022 14:00;0,178;0,265;0,108;11,4;11,9;12,1;1,383;3,318;#N/A
12-06-2022 15:00;0,178;0,265;0,108;11,5;11,9;12,1;1,387;3,317;#N/A
12-06-2022 16:00;0,178;0,265;0,108;11,8;11,9;12,1;1,385;3,31;#N/A
12-06-2022 17:00;0,177;0,265;0,108;12,2;12;12,1;1,386;3,317;#N/A
12-06-2022 18:00;0,177;0,265;0,108;12,4;12;12,2;1,373;3,31;#N/A
12-06-2022 19:00;0,177;0,265;0,108;12,5;12;12,2;1,374;3,31;#N/A
12-06-2022 20:00;0,177;0,265;0,108;12,4;12,1;12,2;1,376;3,317;#N/A
12-06-2022 21:00;0,177;0,265;0,108;12,4;12,2;12,2;1,377;3,317;#N/A
12-06-2022 22:00;0,177;0,265;0,108;12,3;12,2;12,2;1,384;3,317;#N/A
12-06-2022 23:00;0,177;0,265;0,108;12,2;12,3;12,3;1,39;3,316;#N/A
13-06-2022 0:00;0,177;0,265;0,108;12,1;12,3;12,3;1,387;3,317;#N/A
13-06-2022 1:00;0,177;0,264;0,108;12;12,3;12,3;1,385;3,318;#N/A
13-06-2022 2:00;0,177;0,264;0,108;11,9;12,3;12,4;1,385;3,318;#N/A
13-06-2022 3:00;0,177;0,264;0,108;11,8;12,3;12,4;1,386;3,31;#N/A
13-06-2022 4:00;0,177;0,264;0,108;11,7;12,3;12,4;1,385;3,31;#N/A
13-06-2022 5:00;0,177;0,264;0,108;11,6;12,3;12,4;1,38;3,311;#N/A
13-06-2022 6:00;0,177;0,264;0,108;11,6;12,3;12,4;1,373;3,311;#N/A
13-06-2022 7:00;0,177;0,264;0,108;11,5;12,3;12,4;1,373;3,303;#N/A
13-06-2022 8:00;0,177;0,264;0,108;11,4;12,2;12,4;1,371;3,305;#N/A
13-06-2022 9:00;0,177;0,264;0,108;11,3;12,2;12,4;1,373;3,305;#N/A
13-06-2022 10:00;0,177;0,264;0,108;11,2;12,2;12,4;1,374;3,305;#N/A
13-06-2022 11:00;0,178;0,264;0,107;11,2;12,2;12,4;1,376;3,305;#N/A
13-06-2022 12:00;0,177;0,264;0,107;11,1;12,1;12,3;1,378;3,291;#N/A
13-06-2022 13:00;0,177;0,264;0,107;11,2;12,1;12,3;1,372;3,291;#N/A
13-06-2022 14:00;0,177;0,264;0,107;11,2;12,1;12,3;1,373;3,284;#N/A
13-06-2022 15:00;0,177;0,264;0,107;11,3;12;12,3;1,369;3,285;#N/A
13-06-2022 16:00;0,177;0,264;0,107;11,3;12;12,3;1,373;3,285;#N/A
13-06-2022 17:00;0,177;0,264;0,107;11,4;12;12,3;1,374;3,285;#N/A
13-06-2022 18:00;0,177;0,264;0,107;11,5;12;12,3;1,371;3,285;#N/A
13-06-2022 19:00;0,177;0,264;0,107;11,5;12;12,2;1,372;3,286;#N/A
13-06-2022 20:00;0,177;0,264;0,107;11,5;12;12,2;1,37;3,286;#N/A
13-06-2022 21:00;0,177;0,264;0,107;11,4;12;12,2;1,366;3,286;#N/A
13-06-2022 22:00;0,177;0,264;0,107;11,3;12;12,2;1,365;3,286;#N/A
13-06-2022 23:00;0,177;0,264;0,107;11,3;12;12,2;1,366;3,286;#N/A
14-06-2022 0:00;0,177;0,264;0,107;11,2;12;12,2;1,366;3,279;#N/A
14-06-2022 1:00;0,177;0,264;0,107;11,1;12;12,2;1,373;3,279;#N/A
14-06-2022 2:00;0,177;0,264;0,107;11;12;12,2;1,376;3,272;#N/A
14-06-2022 3:00;0,177;0,264;0,107;11;12;12,2;1,373;3,264;#N/A
14-06-2022 4:00;0,177;0,264;0,107;10,9;11,9;12,2;1,371;3,258;#N/A
14-06-2022 5:00;0,177;0,264;0,107;10,9;11,9;12,2;1,367;3,258;#N/A
14-06-2022 6:00;0,177;0,264;0,107;10,8;11,9;12,2;1,367;3,265;#N/A
14-06-2022 7:00;0,177;0,264;0,107;10,8;11,8;12,2;1,368;3,274;#N/A
14-06-2022 8:00;0,177;0,264;0,107;10,7;11,8;12,2;1,368;3,282;#N/A
14-06-2022 9:00;0,177;0,264;0,107;10,7;11,8;12,1;1,365;3,282;#N/A
14-06-2022 10:00;0,177;0,264;0,107;10,6;11,7;12,1;1,362;3,275;#N/A
14-06-2022 11:00;0,177;0,264;0,107;10,6;11,7;12,1;1,36;3,275;#N/A
14-06-2022 12:00;0,177;0,264;0,107;10,7;11,7;12,1;1,364;3,275;#N/A
14-06-2022 13:00;0,176;0,264;0,107;10,9;11,7;12,1;1,361;3,275;#N/A
14-06-2022 14:00;0,176;0,264;0,107;11,2;11,7;12;1,362;3,275;#N/A
14-06-2022 15:00;0,175;0,264;0,107;11,6;11,7;12;1,36;3,268;#N/A
14-06-2022 16:00;0,175;0,264;0,107;12;11,7;12;1,346;3,275;#N/A
14-06-2022 17:00;0,174;0,264;0,107;12,4;11,7;12;1,356;3,275;#N/A
14-06-2022 18:00;0,174;0,264;0,107;12,6;11,8;12;1,354;3,268;#N/A
14-06-2022 19:00;0,174;0,264;0,107;12,8;11,9;12;1,36;3,267;#N/A
14-06-2022 20:00;0,174;0,264;0,107;12,8;12;12,1;1,36;3,275;#N/A
14-06-2022 21:00;0,174;0,264;0,106;12,6;12,1;12,1;1,363;3,267;#N/A
14-06-2022 22:00;0,174;0,263;0,106;12,5;12,2;12,2;1,357;3,266;#N/A
14-06-2022 23:00;0,174;0,263;0,106;12,2;12,3;12,2;1,357;3,267;#N/A
15-06-2022 0:00;0,174;0,263;0,106;12;12,3;12,2;1,36;3,267;#N/A
15-06-2022 1:00;0,175;0,263;0,106;11,7;12,3;12,3;1,357;3,267;#N/A
15-06-2022 2:00;0,175;0,263;0,106;11,4;12,3;12,3;1,366;3,26;#N/A
15-06-2022 3:00;0,175;0,263;0,106;11,2;12,3;12,3;1,363;3,253;#N/A
15-06-2022 4:00;0,176;0,263;0,106;10,9;12,2;12,3;1,36;3,246;#N/A
15-06-2022 5:00;0,176;0,263;0,106;10,7;12,2;12,3;1,346;3,247;#N/A
15-06-2022 6:00;0,176;0,263;0,106;10,4;12,1;12,3;1,347;3,255;#N/A
15-06-2022 7:00;0,176;0,263;0,106;10,1;12;12,3;1,356;3,248;#N/A
15-06-2022 8:00;0,176;0,263;0,106;9,9;12;12,2;1,353;3,234;#N/A
15-06-2022 9:00;0,177;0,263;0,106;9,8;11,9;12,2;1,348;3,235;#N/A
15-06-2022 10:00;0,177;0,263;0,106;9,7;11,8;12,2;1,341;3,25;#N/A
15-06-2022 11:00;0,177;0,264;0,106;9,6;11,7;12,1;1,342;3,251;#N/A
15-06-2022 12:00;0,176;0,264;0,106;9,7;11,6;12,1;1,343;3,244;#N/A
15-06-2022 13:00;0,176;0,264;0,106;9,9;11,5;12;1,341;3,244;#N/A
15-06-2022 14:00;0,175;0,264;0,106;10,4;11,4;12;1,346;3,237;#N/A
15-06-2022 15:00;0,175;0,264;0,106;10,9;11,4;11,9;1,341;3,23;#N/A
15-06-2022 16:00;0,174;0,264;0,106;11,5;11,4;11,9;1,346;3,23;#N/A
15-06-2022 17:00;0,173;0,264;0,106;12;11,4;11,9;1,348;3,237;#N/A
15-06-2022 18:00;0,173;0,264;0,106;12,3;11,5;11,9;1,343;3,237;#N/A
15-06-2022 19:00;0,173;0,264;0,106;12,4;11,6;11,9;1,334;3,237;#N/A
15-06-2022 20:00;0,173;0,263;0,106;12,4;11,7;11,9;1,334;3,236;#N/A
15-06-2022 21:00;0,173;0,263;0,106;12,2;11,8;11,9;1,346;3,252;#N/A
15-06-2022 22:00;0,173;0,263;0,106;12;11,9;12;1,356;3,258;#N/A
15-06-2022 23:00;0,174;0,263;0,106;11,7;12;12;1,356;3,251;#N/A
16-06-2022 0:00;0,174;0,263;0,106;11,5;12;12;1,353;3,251;#N/A
16-06-2022 1:00;0,174;0,263;0,106;11,2;12,1;12,1;1,346;3,243;#N/A
16-06-2022 2:00;0,174;0,263;0,106;11,1;12,1;12,1;1,334;3,236;#N/A
16-06-2022 3:00;0,174;0,263;0,106;10,9;12;12,1;1,34;3,23;#N/A
16-06-2022 4:00;0,174;0,263;0,106;10,9;12;12,1;1,344;3,23;#N/A
16-06-2022 5:00;0,174;0,263;0,106;10,8;12;12,1;1,342;3,23;#N/A
16-06-2022 6:00;0,174;0,263;0,106;10,8;11,9;12,1;1,335;3,231;#N/A
16-06-2022 7:00;0,174;0,263;0,106;10,7;11,9;12,1;1,339;3,231;#N/A
16-06-2022 8:00;0,174;0,263;0,106;10,6;11,8;12;1,339;3,233;#N/A
16-06-2022 9:00;0,174;0,263;0,106;10,6;11,8;12;1,342;3,233;#N/A
16-06-2022 10:00;0,174;0,263;0,106;10,6;11,8;12;1,339;3,225;#N/A
16-06-2022 11:00;0,174;0,263;0,105;10,6;11,7;12;1,339;3,226;#N/A
16-06-2022 12:00;0,174;0,263;0,105;10,7;11,7;12;1,338;3,226;#N/A
16-06-2022 13:00;0,174;0,263;0,106;10,9;11,7;12;1,336;3,218;#N/A
16-06-2022 14:00;0,173;0,263;0,105;11,2;11,6;12;1,327;3,212;#N/A
16-06-2022 15:00;0,173;0,263;0,105;11,6;11,6;11,9;1,327;3,211;#N/A
16-06-2022 16:00;0,172;0,263;0,105;12,1;11,7;11,9;1,331;3,211;#N/A
16-06-2022 17:00;0,172;0,263;0,105;12,5;11,7;11,9;1,335;3,212;#N/A
16-06-2022 18:00;0,172;0,263;0,105;12,7;11,8;12;1,334;3,219;#N/A
16-06-2022 19:00;0,172;0,262;0,105;12,8;11,9;12;1,332;3,218;#N/A
16-06-2022 20:00;0,172;0,262;0,105;12,6;12;12;1,338;3,226;#N/A
16-06-2022 21:00;0,172;0,262;0,105;12,4;12,1;12;1,341;3,225;#N/A
16-06-2022 22:00;0,172;0,262;0,105;12,2;12,2;12,1;1,341;3,226;#N/A
16-06-2022 23:00;0,172;0,262;0,105;11,9;12,3;12,1;1,344;3,218;#N/A
17-06-2022 0:00;0,173;0,262;0,105;11,6;12,3;12,2;1,328;3,211;#N/A
17-06-2022 1:00;0,173;0,262;0,105;11,3;12,3;12,2;1,332;3,211;#N/A
17-06-2022 2:00;0,173;0,262;0,105;11;12,3;12,2;1,332;3,212;#N/A
17-06-2022 3:00;0,173;0,262;0,105;10,8;12,2;12,2;1,337;3,212;#N/A
17-06-2022 4:00;0,174;0,262;0,105;10,5;12,2;12,2;1,341;3,213;#N/A
17-06-2022 5:00;0,174;0,262;0,105;10,2;12,1;12,2;1,335;3,207;#N/A
17-06-2022 6:00;0,174;0,262;0,105;9,9;12;12,2;1,319;3,208;#N/A
17-06-2022 7:00;0,174;0,262;0,105;9,7;11,9;12,1;1,329;3,208;#N/A
17-06-2022 8:00;0,174;0,262;0,105;9,5;11,8;12,1;1,329;3,202;#N/A
17-06-2022 9:00;0,175;0,262;0,105;9,4;11,7;12;1,329;3,196;#N/A
17-06-2022 10:00;0,175;0,262;0,105;9,3;11,6;12;1,329;3,189;#N/A
17-06-2022 11:00;0,175;0,262;0,105;9,3;11,5;11,9;1,329;3,182;#N/A
17-06-2022 12:00;0,174;0,262;0,105;9,3;11,4;11,9;1,327;3,19;#N/A
17-06-2022 13:00;0,174;0,262;0,105;9,5;11,3;11,8;1,324;3,19;#N/A
17-06-2022 14:00;0,174;0,263;0,105;9,7;11,2;11,8;1,322;3,183;#N/A
17-06-2022 15:00;0,173;0,263;0,105;10,1;11,2;11,7;1,311;3,184;#N/A
17-06-2022 16:00;0,173;0,263;0,105;10,5;11,1;11,7;1,312;3,184;#N/A
17-06-2022 17:00;0,172;0,263;0,105;10,9;11,1;11,7;1,325;3,184;#N/A
17-06-2022 18:00;0,172;0,263;0,105;11,2;11,2;11,6;1,327;3,184;#N/A
17-06-2022 19:00;0,172;0,262;0,105;11,3;11,2;11,6;1,324;3,192;#N/A
17-06-2022 20:00;0,172;0,262;0,105;11,2;11,3;11,6;1,323;3,192;#N/A
17-06-2022 21:00;0,173;0,262;0,105;11;11,4;11,6;1,329;3,191;#N/A
17-06-2022 22:00;0,173;0,262;0,105;10,8;11,4;11,7;1,333;3,19;#N/A
17-06-2022 23:00;0,173;0,262;0,105;10,5;11,5;11,7;1,335;3,184;#N/A
18-06-2022 0:00;0,173;0,262;0,104;10,2;11,5;11,7;1,32;3,184;#N/A
18-06-2022 1:00;0,174;0,262;0,104;10;11,5;11,7;1,307;3,184;#N/A
18-06-2022 2:00;0,174;0,262;0,104;9,8;11,5;11,7;1,323;3,185;#N/A
18-06-2022 3:00;0,174;0,262;0,104;9,7;11,4;11,7;1,323;3,185;#N/A
18-06-2022 4:00;0,174;0,262;0,104;9,5;11,3;11,7;1,326;3,179;#N/A
18-06-2022 5:00;0,174;0,262;0,104;9,2;11,3;11,6;1,329;3,187;#N/A
18-06-2022 6:00;0,174;0,262;0,104;9;11,2;11,6;1,328;3,188;#N/A
18-06-2022 7:00;0,175;0,262;0,104;8,7;11,1;11,6;1,329;3,189;#N/A
18-06-2022 8:00;0,175;0,262;0,104;8,5;11;11,5;1,317;3,182;#N/A
18-06-2022 9:00;0,175;0,262;0,104;8,2;10,9;11,5;1,302;3,182;#N/A
18-06-2022 10:00;0,175;0,262;0,104;8;10,8;11,4;1,311;3,175;#N/A
18-06-2022 11:00;0,175;0,263;0,104;7,9;10,8;11,4;1,321;3,168;#N/A
18-06-2022 12:00;0,175;0,263;0,104;8;10,6;11,3;1,318;3,169;#N/A
18-06-2022 13:00;0,175;0,263;0,104;8,3;10,5;11,3;1,308;3,169;#N/A
18-06-2022 14:00;0,174;0,263;0,104;8,7;10,4;11,2;1,293;3,17;#N/A
18-06-2022 15:00;0,174;0,263;0,104;9,1;10,4;11,1;1,312;3,17;#N/A
18-06-2022 16:00;0,173;0,263;0,104;9,6;10,3;11,1;1,312;3,171;#N/A
18-06-2022 17:00;0,173;0,263;0,104;10,1;10,4;11,1;1,307;3,17;#N/A
18-06-2022 18:00;0,172;0,263;0,104;10,4;10,4;11;1,301;3,178;#N/A
18-06-2022 19:00;0,172;0,263;0,104;10,6;10,5;11;1,304;3,177;#N/A
18-06-2022 20:00;0,172;0,263;0,104;10,6;10,6;11,1;1,304;3,177;#N/A
18-06-2022 21:00;0,172;0,263;0,104;10,6;10,7;11,1;1,307;3,177;#N/A
18-06-2022 22:00;0,172;0,262;0,104;10,4;10,8;11,1;1,304;3,184;#N/A
18-06-2022 23:00;0,172;0,262;0,104;10,3;10,8;11,1;1,307;3,176;#N/A
19-06-2022 0:00;0,173;0,262;0,104;10,2;10,9;11,1;1,31;3,169;#N/A
19-06-2022 1:00;0,173;0,262;0,104;10;10,9;11,2;1,313;3,169;#N/A
19-06-2022 2:00;0,173;0,262;0,104;9,9;10,9;11,2;1,316;3,162;#N/A
19-06-2022 3:00;0,173;0,262;0,104;9,7;10,9;11,2;1,322;3,163;#N/A
19-06-2022 4:00;0,173;0,262;0,104;9,6;10,9;11,2;1,319;3,155;#N/A
19-06-2022 5:00;0,173;0,262;0,104;9,4;10,9;11,2;1,319;3,149;#N/A
19-06-2022 6:00;0,173;0,262;0,104;9,3;10,8;11,2;1,316;3,157;#N/A
19-06-2022 7:00;0,173;0,262;0,104;9,1;10,8;11,2;1,319;3,157;#N/A
19-06-2022 8:00;0,174;0,262;0,104;9;10,7;11,2;1,31;3,158;#N/A
19-06-2022 9:00;0,174;0,262;0,104;8,8;10,7;11,2;1,301;3,158;#N/A
19-06-2022 10:00;0,174;0,262;0,104;8,7;10,6;11,1;1,296;3,152;#N/A
19-06-2022 11:00;0,174;0,262;0,104;8,7;10,6;11,1;1,29;3,151;#N/A
19-06-2022 12:00;0,174;0,262;0,104;8,8;10,5;11,1;1,288;3,152;#N/A
19-06-2022 13:00;0,173;0,262;0,104;9;10,5;11,1;1,291;3,151;#N/A
19-06-2022 14:00;0,173;0,262;0,104;9,3;10,4;11;1,301;3,152;#N/A
19-06-2022 15:00;0,172;0,262;0,104;9,7;10,4;11;1,305;3,145;#N/A
19-06-2022 16:00;0,172;0,262;0,104;10,1;10,4;11;1,305;3,138;#N/A
19-06-2022 17:00;0,172;0,262;0,103;10,5;10,4;11;1,303;3,138;#N/A
19-06-2022 18:00;0,171;0,262;0,103;10,8;10,5;11;1,296;3,144;#N/A
